chromo,strand,start,end,count,alt3,alt5,alt3+5,skip,constitLevel,inclLevel,3usageLevel,5usageLevel,OnlyESTexonCount,genename
chr12,-,52904657,52905027,13,2,0,0,0,0.867,1.000,0.867,1.000,17,KRT8
chr12,+,52949172,52949590,27,6,0,0,0,0.818,1.000,0.818,1.000,34,KRT18
chr12,+,52951730,52951856,603,1,0,0,0,0.998,1.000,0.998,1.000,22,KRT18
chr12,+,53021805,53021860,750,2,0,0,0,0.997,1.000,0.997,1.000,14,EIF4B
chr12,+,53028014,53028188,184,1,0,0,0,0.995,1.000,0.995,1.000,5,EIF4B
chr12,+,53033805,53034034,176,1,0,0,0,0.994,1.000,0.994,1.000,5,EIF4B
chr12,+,53039237,53039343,155,6,0,0,0,0.963,1.000,0.963,1.000,9,EIF4B
chr12,+,53060674,53061264,16,1,0,0,0,0.941,1.000,0.941,1.000,1,TNS2
chr12,+,53062375,53062453,38,2,0,0,0,0.950,1.000,0.950,1.000,3,TNS2
chr12,-,53066313,53066486,24,1,0,0,0,0.960,1.000,0.960,1.000,0,SPRYD3
chr12,+,53100711,53100857,141,1,0,0,0,0.993,1.000,0.993,1.000,1,IGFBP6
chr12,-,53173344,53173476,41,1,0,0,0,0.976,1.000,0.976,1.000,1,CSAD
chr12,-,53173727,53173770,23,7,0,0,0,0.767,1.000,0.767,1.000,3,CSAD
chr12,+,53186390,53186509,7,1,0,0,0,0.875,1.000,0.875,1.000,0,ZNF740
chr12,-,53215292,53215434,45,1,0,0,0,0.978,1.000,0.978,1.000,1,RARG
chr12,+,53292805,53292970,10,1,0,0,0,0.909,1.000,0.909,1.000,1,ESPL1
chr12,+,53298044,53298150,421,3,0,0,0,0.993,1.000,0.993,1.000,7,PFDN5
chr12,-,53307844,53307929,49,1,0,0,0,0.980,1.000,0.980,1.000,3,AAAS
chr12,-,53315093,53315140,210,1,0,0,0,0.995,1.000,0.995,1.000,7,AAAS
chr12,-,53315334,53315426,233,1,0,0,0,0.996,1.000,0.996,1.000,23,AAAS
chr12,+,53406584,53406753,9,1,0,0,0,0.900,1.000,0.900,1.000,0,SP1
chr12,+,53425688,53425919,14,2,0,0,0,0.875,1.000,0.875,1.000,0,AMHR2
chr12,+,53454725,53454869,155,3,0,0,0,0.981,1.000,0.981,1.000,7,"RP11-793H13.8,PCBP2"
chr12,+,53461014,53461143,281,1,0,0,0,0.996,1.000,0.996,1.000,4,"RP11-793H13.8,PCBP2"
chr12,+,53462492,53462567,199,124,0,0,0,0.616,1.000,0.616,1.000,2,"RP11-793H13.8,PCBP2"
chr12,+,53468776,53468832,178,24,0,0,0,0.881,1.000,0.881,1.000,10,PCBP2
chr12,-,53486946,53487155,5,1,0,0,0,0.833,1.000,0.833,1.000,0,MAP3K12
chr12,+,53503712,53503808,65,12,0,0,0,0.844,1.000,0.844,1.000,3,TARBP2
chr12,+,53504697,53504815,65,2,0,0,0,0.970,1.000,0.970,1.000,4,TARBP2
chr12,-,53669870,53669948,465,4,0,0,0,0.991,1.000,0.991,1.000,2,ATP5G2
chr12,-,53713099,53713206,27,1,0,0,0,0.964,1.000,0.964,1.000,0,CALCOCO1
chr12,-,53714132,53714241,31,1,0,0,0,0.969,1.000,0.969,1.000,0,CALCOCO1
chr12,-,53723592,53723783,443,10,0,0,0,0.978,1.000,0.978,1.000,5,CALCOCO1
chr12,-,53725086,53725266,629,5,0,0,0,0.992,1.000,0.992,1.000,2,CALCOCO1
chr12,-,53965963,53966087,6,4,0,0,0,0.600,1.000,0.600,1.000,0,HOTAIR
chr12,+,54283811,54283967,474,3,0,0,0,0.994,1.000,0.994,1.000,60,HNRNPA1
chr12,-,54373972,54374135,128,1,0,0,0,0.992,1.000,0.992,1.000,1,ZNF385A
chr12,-,54384427,54384564,73,3,0,0,0,0.961,1.000,0.961,1.000,2,ZNF385A
chr12,-,54402179,54402330,56,1,0,0,0,0.982,1.000,0.982,1.000,0,ITGA5
chr12,-,54402982,54403050,60,1,0,0,0,0.984,1.000,0.984,1.000,2,ITGA5
chr12,-,54405165,54405374,71,3,0,0,0,0.959,1.000,0.959,1.000,7,ITGA5
chr12,-,54405663,54405716,87,1,0,0,0,0.989,1.000,0.989,1.000,1,ITGA5
chr12,+,54518650,54518732,19,1,0,0,0,0.950,1.000,0.950,1.000,2,NCKAP1L
chr12,-,54588404,54588516,2,1,0,0,0,0.667,1.000,0.667,1.000,0,onlyEST
chr12,-,54967842,54967892,83,10,0,0,0,0.892,1.000,0.892,1.000,1,TESPA1
chr12,-,54973476,54973519,11,1,0,0,0,0.917,1.000,0.917,1.000,0,TESPA1
chr12,-,55696898,55697068,11,1,0,0,0,0.917,1.000,0.917,1.000,0,ITGA7
chr12,-,55726120,55726261,618,1,0,0,0,0.998,1.000,0.998,1.000,28,CD63
chr12,-,55726699,55726795,809,1,0,0,0,0.999,1.000,0.999,1.000,27,CD63
chr12,-,55726889,55726964,801,21,0,0,0,0.974,1.000,0.974,1.000,53,CD63
chr12,-,55727150,55727339,785,2,0,0,0,0.997,1.000,0.997,1.000,8,CD63
chr12,-,55794806,55794880,208,1,0,0,0,0.995,1.000,0.995,1.000,9,"RP11-762I7.5,SARNP"
chr12,-,55796024,55796076,208,1,0,0,0,0.995,1.000,0.995,1.000,1,"RP11-762I7.5,SARNP"
chr12,+,55937977,55938052,110,2,0,0,0,0.982,1.000,0.982,1.000,1,DGKA
chr12,+,55938914,55938989,58,1,0,0,0,0.983,1.000,0.983,1.000,1,DGKA
chr12,+,55940313,55940433,32,1,0,0,0,0.970,1.000,0.970,1.000,1,DGKA
chr12,+,55953039,55953160,37,1,0,0,0,0.974,1.000,0.974,1.000,0,DGKA
chr12,-,55955273,55955361,96,4,0,0,0,0.960,1.000,0.960,1.000,1,PMEL
chr12,-,55955778,55955863,116,7,0,0,0,0.943,1.000,0.943,1.000,25,PMEL
chr12,+,55986868,55987123,265,1,0,0,0,0.996,1.000,0.996,1.000,5,RAB5B
chr12,+,56018122,56018177,1,1,0,0,0,0.500,1.000,0.500,1.000,0,IKZF4
chr12,+,56025053,56025158,21,2,0,0,0,0.913,1.000,0.913,1.000,0,IKZF4
chr12,+,56042424,56042602,402,1,0,0,0,0.998,1.000,0.998,1.000,5,RPS26
chr12,+,56080196,56080382,1,1,0,0,0,0.500,1.000,0.500,1.000,0,ERBB3
chr12,+,56100173,56100245,35,1,0,0,0,0.972,1.000,0.972,1.000,1,ERBB3
chr12,+,56106587,56106716,669,1,0,0,0,0.999,1.000,0.999,1.000,42,"RP11-603J24.9,PA2G4"
chr12,+,56110398,56110477,227,1,0,0,0,0.996,1.000,0.996,1.000,15,PA2G4
chr12,+,56110558,56110692,155,2,0,0,0,0.987,1.000,0.987,1.000,9,PA2G4
chr12,+,56119087,56119151,82,1,0,0,0,0.988,1.000,0.988,1.000,0,"ESYT1,ZC3H10"
chr12,+,56130790,56130925,72,2,0,0,0,0.973,1.000,0.973,1.000,2,ESYT1
chr12,+,56134109,56134181,55,9,0,0,0,0.859,1.000,0.859,1.000,0,ESYT1
chr12,+,56153872,56154092,19,1,0,0,0,0.950,1.000,0.950,1.000,1,MYL6B
chr12,+,56157467,56157545,80,1,0,0,0,0.988,1.000,0.988,1.000,1,MYL6B
chr12,-,56172584,56172704,52,4,0,0,0,0.929,1.000,0.929,1.000,0,SMARCC2
chr12,-,56185029,56185111,168,4,0,0,0,0.977,1.000,0.977,1.000,2,SMARCC2
chr12,+,56231465,56231561,3,1,0,0,0,0.750,1.000,0.750,1.000,1,SLC39A5
chr12,-,56253287,56253402,4,1,0,0,0,0.800,1.000,0.800,1.000,0,ANKRD52
chr12,+,56267793,56267940,55,1,0,0,0,0.982,1.000,0.982,1.000,1,COQ10A
chr12,-,56275001,56275131,172,1,0,0,0,0.994,1.000,0.994,1.000,4,CS
chr12,-,56275995,56276195,109,13,0,0,0,0.893,1.000,0.893,1.000,6,CS
chr12,-,56351097,56351190,18,1,0,0,0,0.947,1.000,0.947,1.000,1,STAT2
chr12,-,56355707,56355803,103,19,0,0,0,0.844,1.000,0.844,1.000,2,STAT2
chr12,-,56356131,56356285,127,8,0,0,0,0.941,1.000,0.941,1.000,0,STAT2
chr12,-,56420568,56420687,61,1,0,0,0,0.984,1.000,0.984,1.000,2,TIMELESS
chr12,-,56432368,56432524,19,2,0,0,0,0.905,1.000,0.905,1.000,0,TIMELESS
chr12,-,56599128,56599358,32,4,0,0,0,0.889,1.000,0.889,1.000,1,BAZ2A
chr12,-,56599963,56600096,39,1,0,0,0,0.975,1.000,0.975,1.000,0,BAZ2A
chr12,-,56600942,56601098,36,1,0,0,0,0.973,1.000,0.973,1.000,0,BAZ2A
chr12,-,56606246,56606312,21,1,0,0,0,0.955,1.000,0.955,1.000,0,BAZ2A
chr12,-,56609735,56609946,10,1,0,0,0,0.909,1.000,0.909,1.000,0,BAZ2A
chr12,-,56610408,56610517,13,1,0,0,0,0.929,1.000,0.929,1.000,1,BAZ2A
chr12,-,56664775,56664800,378,2,0,0,0,0.995,1.000,0.995,1.000,8,PTGES3
chr12,-,56687997,56688026,2,5,0,0,0,0.286,1.000,0.286,1.000,19,onlyEST
chr12,-,56713536,56713683,1068,4,0,0,0,0.996,1.000,0.996,1.000,28,NACA
chr12,-,56724451,56724523,792,31,0,0,0,0.962,1.000,0.962,1.000,5,NACA
chr12,-,56741745,56741837,18,2,0,0,0,0.900,1.000,0.900,1.000,0,PRIM1
chr12,+,57093062,57093195,21,2,0,0,0,0.913,1.000,0.913,1.000,0,NAB2
chr12,-,57099995,57100090,69,1,0,0,0,0.986,1.000,0.986,1.000,1,STAT6
chr12,-,57106190,57106339,42,1,0,0,0,0.977,1.000,0.977,1.000,1,STAT6
chr12,+,57196086,57196277,2,1,0,0,0,0.667,1.000,0.667,1.000,8,LRP1
chr12,+,57233179,57233345,131,2,0,0,0,0.985,1.000,0.985,1.000,22,SHMT2
chr12,+,57233562,57233662,147,1,0,0,0,0.993,1.000,0.993,1.000,10,SHMT2
chr12,-,57266730,57266831,17,2,0,0,0,0.895,1.000,0.895,1.000,0,"RP11-123K3.4,R3HDM2"
chr12,+,57464672,57464868,13,1,0,0,0,0.929,1.000,0.929,1.000,0,GLI1
chr12,-,57475482,57475615,20,1,0,0,0,0.952,1.000,0.952,1.000,1,ARHGAP9
chr12,-,57477458,57477680,179,41,0,0,0,0.814,1.000,0.814,1.000,8,ARHGAP9
chr12,-,57479090,57479424,15,1,0,0,0,0.938,1.000,0.938,1.000,1,ARHGAP9
chr12,-,57483894,57483963,6,2,0,0,0,0.750,1.000,0.750,1.000,0,ARHGAP9
chr12,+,57490206,57490379,215,3,0,0,0,0.986,1.000,0.986,1.000,29,MARS
chr12,+,57498419,57498623,115,2,0,0,0,0.983,1.000,0.983,1.000,8,MARS
chr12,+,57504224,57504299,116,1,0,0,0,0.991,1.000,0.991,1.000,0,MARS
chr12,+,57512235,57512353,89,3,0,0,0,0.967,1.000,0.967,1.000,6,MARS
chr12,+,57514953,57515058,70,1,0,0,0,0.986,1.000,0.986,1.000,4,MARS
chr12,+,57524719,57524822,62,1,0,0,0,0.984,1.000,0.984,1.000,0,MBD6
chr12,+,57525347,57526388,4,1,0,0,0,0.800,1.000,0.800,1.000,1,MBD6
chr12,+,57528146,57528560,10,5,0,0,0,0.667,1.000,0.667,1.000,2,MBD6
chr12,+,57568962,57569067,23,1,0,0,0,0.958,1.000,0.958,1.000,0,KIF5A
chr12,+,57606864,57607613,6,1,0,0,0,0.857,1.000,0.857,1.000,1,DTX3
chr12,+,57614688,57614781,26,1,0,0,0,0.963,1.000,0.963,1.000,0,ARHGEF25
chr12,+,57615836,57616017,11,1,0,0,0,0.917,1.000,0.917,1.000,0,ARHGEF25
chr12,-,57627617,57627858,10,1,0,0,0,0.909,1.000,0.909,1.000,0,B4GALNT1
chr12,-,57730494,57730614,10,1,0,0,0,0.909,1.000,0.909,1.000,0,AGAP2
chr12,-,57763610,57763808,12,1,0,0,0,0.923,1.000,0.923,1.000,0,CYP27B1
chr12,-,57823903,57824089,48,6,0,0,0,0.889,1.000,0.889,1.000,3,CTDSP2
chr12,-,57826995,57827097,65,1,0,0,0,0.985,1.000,0.985,1.000,1,CTDSP2
chr12,+,57951757,57951895,24,1,0,0,0,0.960,1.000,0.960,1.000,0,XRCC6BP1
chr12,-,58877399,58877852,12,1,0,0,0,0.923,1.000,0.923,1.000,0,LRIG3
chr12,+,59704771,59705018,27,2,0,0,0,0.931,1.000,0.931,1.000,1,SLC16A7
chr12,-,62258762,62258910,5,3,0,0,0,0.625,1.000,0.625,1.000,1,FAM19A2
chr12,+,62391815,62391886,23,1,0,0,0,0.958,1.000,0.958,1.000,1,USP15
chr12,+,62392271,62392387,18,1,0,0,0,0.947,1.000,0.947,1.000,1,USP15
chr12,-,64275297,64275372,10,1,0,0,0,0.909,1.000,0.909,1.000,0,C12orf56
chr12,+,64430048,64430287,25,1,0,0,0,0.962,1.000,0.962,1.000,1,XPOT
chr12,+,64455839,64455957,62,1,0,0,0,0.984,1.000,0.984,1.000,0,TBK1
chr12,+,65210925,65210963,9,1,0,0,0,0.900,1.000,0.900,1.000,0,LEMD3
chr12,-,65569990,65570048,3,1,0,0,0,0.750,1.000,0.750,1.000,0,RP11-230G5.2
chr12,-,66145840,66145958,125,1,0,0,0,0.992,1.000,0.992,1.000,10,"TMBIM4,RP11-745O10.4"
chr12,-,66153339,66153448,168,5,0,0,0,0.971,1.000,0.971,1.000,1,"TMBIM4,RP11-745O10.4"
chr12,+,66324982,66325126,7,1,0,0,0,0.875,1.000,0.875,1.000,0,HELB
chr12,+,67269576,67269785,2,1,0,0,0,0.667,1.000,0.667,1.000,0,onlyEST
chr12,-,68314947,68315265,6,1,0,0,0,0.857,1.000,0.857,1.000,0,MDM1
chr12,-,68316077,68316253,6,1,0,0,0,0.857,1.000,0.857,1.000,1,MDM1
chr12,+,68690630,68690746,105,3,0,0,0,0.972,1.000,0.972,1.000,1,NUP107
chr12,+,68696818,68696922,40,1,0,0,0,0.976,1.000,0.976,1.000,0,NUP107
chr12,+,69262372,69262562,19,9,0,0,0,0.679,1.000,0.679,1.000,0,CPSF6
chr12,+,69586752,69586818,649,1,0,0,0,0.998,1.000,0.998,1.000,5,CCT2
chr12,+,69588149,69588262,532,1,0,0,0,0.998,1.000,0.998,1.000,8,CCT2
chr12,+,69592975,69593103,138,1,0,0,0,0.993,1.000,0.993,1.000,11,CCT2
chr12,-,69671427,69671579,9,1,0,0,0,0.900,1.000,0.900,1.000,0,BEST3
chr12,+,70243332,70243480,2,1,0,0,0,0.667,1.000,0.667,1.000,0,CNOT2
chr12,+,70278131,70278274,152,1,0,0,0,0.993,1.000,0.993,1.000,1,CNOT2
chr12,+,70337388,70337513,46,1,0,0,0,0.979,1.000,0.979,1.000,1,CNOT2
chr12,-,70622389,70622646,8,2,0,0,0,0.800,1.000,0.800,1.000,0,PTPRB
chr12,-,70660939,70661097,27,2,0,0,0,0.931,1.000,0.931,1.000,0,PTPRR
chr12,-,71129330,71129414,39,1,0,0,0,0.975,1.000,0.975,1.000,2,TSPAN8
chr12,+,71559585,71559654,20,1,0,0,0,0.952,1.000,0.952,1.000,0,LGR5
chr12,+,75495576,75495662,40,1,0,0,0,0.976,1.000,0.976,1.000,0,GLIPR1
chr12,-,75505197,75505254,48,1,0,0,0,0.980,1.000,0.980,1.000,2,KRR1
chr12,-,76030509,76030526,1,2,0,0,0,0.333,1.000,0.333,1.000,2,onlyEST
chr12,-,76049199,76049250,155,1,0,0,0,0.994,1.000,0.994,1.000,3,NAP1L1
chr12,+,76815856,76816019,16,1,0,0,0,0.941,1.000,0.941,1.000,0,ZDHHC17
chr12,+,76841981,76842106,9,2,0,0,0,0.818,1.000,0.818,1.000,0,ZDHHC17
chr12,-,77064542,77064635,12,1,0,0,0,0.923,1.000,0.923,1.000,0,E2F7
chr12,+,78118026,78118297,4,1,0,0,0,0.800,1.000,0.800,1.000,0,NAV3
chr12,+,79285786,79285971,35,1,0,0,0,0.972,1.000,0.972,1.000,0,SYT1
chr12,+,79292007,79292130,37,5,0,0,0,0.881,1.000,0.881,1.000,0,SYT1
chr12,-,81281256,81281450,10,3,0,0,0,0.769,1.000,0.769,1.000,0,PPFIA2
chr12,+,81292342,81292524,6,7,0,0,0,0.462,1.000,0.462,1.000,0,RP11-121G22.3
chr12,-,84873086,84873328,14,1,0,0,0,0.933,1.000,0.933,1.000,0,SLC6A15
chr12,+,85038149,85038308,7,8,0,0,0,0.467,1.000,0.467,1.000,1,LRRIQ1
chr12,-,85989399,85989552,30,2,0,0,0,0.938,1.000,0.938,1.000,0,MGAT4C
chr12,-,91002400,91002578,10,1,0,0,0,0.909,1.000,0.909,1.000,0,EPYC
chr12,-,91108117,91109000,14,2,0,0,0,0.875,1.000,0.875,1.000,5,LUM
chr12,-,92779114,92779300,14,1,0,0,0,0.933,1.000,0.933,1.000,0,EEA1
chr12,+,93378292,93378421,2,2,0,0,0,0.500,1.000,0.500,1.000,13,onlyEST
chr12,+,93395488,93395533,99,1,0,0,0,0.990,1.000,0.990,1.000,1,NUDT4
chr12,+,93398770,93398855,40,34,0,0,0,0.541,1.000,0.541,1.000,1,NUDT4
chr12,-,93410733,93410874,440,6,0,0,0,0.987,1.000,0.987,1.000,10,UBE2N
chr12,-,93566743,93566970,13,1,0,0,0,0.929,1.000,0.929,1.000,0,SOCS2-AS1
chr12,+,93572684,93573036,39,2,0,0,0,0.951,1.000,0.951,1.000,4,SOCS2
chr12,+,93678768,93679072,38,1,0,0,0,0.974,1.000,0.974,1.000,0,CRADD
chr12,+,94265078,94265225,20,1,0,0,0,0.952,1.000,0.952,1.000,0,PLXNC1
chr12,-,94333481,94333639,8,1,0,0,0,0.889,1.000,0.889,1.000,1,CEP83
chr12,-,95028386,95028524,8,2,0,0,0,0.800,1.000,0.800,1.000,0,NR2C1
chr12,-,95062507,95062738,145,1,0,0,0,0.993,1.000,0.993,1.000,1,NR2C1
chr12,+,95251939,95252071,371,2,0,0,0,0.995,1.000,0.995,1.000,1,VEZT
chr12,-,96014854,96014999,59,1,0,0,0,0.983,1.000,0.983,1.000,1,LTA4H
chr12,-,96027443,96027564,641,2,0,0,0,0.997,1.000,0.997,1.000,6,LTA4H
chr12,+,96246939,96247734,8,1,0,0,0,0.889,1.000,0.889,1.000,3,ELK3
chr12,+,96951431,96951498,23,1,0,0,0,0.958,1.000,0.958,1.000,1,NEDD1
chr12,+,97493176,97493285,6,2,0,0,0,0.750,1.000,0.750,1.000,0,RMST
chr12,+,97493874,97494002,3,1,0,0,0,0.750,1.000,0.750,1.000,0,RMST
chr12,+,98515960,98516146,2,2,0,0,0,0.500,1.000,0.500,1.000,7,TMPO
chr12,+,98546358,98546447,26,1,0,0,0,0.963,1.000,0.963,1.000,0,TMPO
chr12,+,98593974,98594135,1642,95,0,0,0,0.945,1.000,0.945,1.000,30,SLC25A3
chr12,+,98598521,98598703,921,1,0,0,0,0.999,1.000,0.999,1.000,104,SLC25A3
chr12,-,100157164,100157445,9,4,0,0,0,0.692,1.000,0.692,1.000,2,onlyEST
chr12,+,100212255,100212354,56,1,0,0,0,0.982,1.000,0.982,1.000,0,ACTR6
chr12,+,100220007,100220146,22,3,0,0,0,0.880,1.000,0.880,1.000,0,ACTR6
chr12,+,100536511,100536610,22,1,0,0,0,0.957,1.000,0.957,1.000,0,NR1H4
chr12,+,100974844,100974889,7,1,0,0,0,0.875,1.000,0.875,1.000,0,ANO4
chr12,+,101661157,101661262,48,1,0,0,0,0.980,1.000,0.980,1.000,1,MYBPC1
chr12,-,101737802,101737948,9,5,0,0,0,0.643,1.000,0.643,1.000,0,SYCP3
chr12,-,101789937,101790057,17,1,0,0,0,0.944,1.000,0.944,1.000,0,GNPTAB
chr12,-,102039867,102039978,58,7,0,0,0,0.892,1.000,0.892,1.000,0,CCDC53
chr12,-,102844335,102844431,41,2,0,0,0,0.953,1.000,0.953,1.000,0,PAH
chr12,-,102877461,102877550,107,1,0,0,0,0.991,1.000,0.991,1.000,1,PAH
chr12,+,103932276,103932418,1129,1,0,0,0,0.999,1.000,0.999,1.000,22,HSP90B1
chr12,+,103947310,103947430,136,1,0,0,0,0.993,1.000,0.993,1.000,10,HSP90B1
chr12,+,103982798,103982934,29,1,0,0,0,0.967,1.000,0.967,1.000,0,TDG
chr12,-,105031768,105031934,8,1,0,0,0,0.889,1.000,0.889,1.000,0,ALDH1L2
chr12,-,105049907,105050058,7,1,0,0,0,0.875,1.000,0.875,1.000,0,ALDH1L2
chr12,-,105066567,105066669,6,1,0,0,0,0.857,1.000,0.857,1.000,0,ALDH1L2
chr12,-,105068718,105068884,6,1,0,0,0,0.857,1.000,0.857,1.000,0,ALDH1L2
chr12,+,105121100,105121204,25,2,0,0,0,0.926,1.000,0.926,1.000,0,KIAA1033
chr12,-,105188272,105188447,18,1,0,0,0,0.947,1.000,0.947,1.000,0,APPL2
chr12,-,105199372,105199531,20,1,0,0,0,0.952,1.000,0.952,1.000,1,APPL2
chr12,-,105207970,105208029,38,2,0,0,0,0.950,1.000,0.950,1.000,0,APPL2
chr12,+,106686883,106687097,148,6,0,0,0,0.961,1.000,0.961,1.000,3,RFX4
chr12,+,106696282,106696446,40,1,0,0,0,0.976,1.000,0.976,1.000,1,RFX4
chr12,+,106967110,106967180,169,2,0,0,0,0.988,1.000,0.988,1.000,0,TMEM263
chr12,-,106992786,106992890,12,1,0,0,0,0.923,1.000,0.923,1.000,0,CRY1
chr12,-,106997293,106997386,17,1,0,0,0,0.944,1.000,0.944,1.000,0,CRY1
chr12,+,107688447,107688506,332,1,0,0,0,0.997,1.000,0.997,1.000,0,PWP1
chr12,+,107692999,107693096,162,3,0,0,0,0.982,1.000,0.982,1.000,3,PWP1
chr12,+,107704635,107704747,56,2,0,0,0,0.966,1.000,0.966,1.000,2,PWP1
chr12,-,107744542,107744661,13,1,0,0,0,0.929,1.000,0.929,1.000,0,PRDM4
chr12,-,107845962,107846104,1,1,0,0,0,0.500,1.000,0.500,1.000,0,RP11-554D14.6
chr12,-,108544426,108544478,25,3,0,0,0,0.893,1.000,0.893,1.000,1,SART3
chr12,-,108560842,108560923,2,1,0,0,0,0.667,1.000,0.667,1.000,1,onlyEST
chr12,-,108658737,108658919,60,1,0,0,0,0.984,1.000,0.984,1.000,5,CORO1C
chr12,-,108662028,108662158,205,1,0,0,0,0.995,1.000,0.995,1.000,5,CORO1C
chr12,-,109092506,109092937,11,8,0,0,0,0.579,1.000,0.579,1.000,4,ALKBH2
chr12,+,109258972,109259108,12,1,0,0,0,0.923,1.000,0.923,1.000,0,ACACB
chr12,-,109286647,109286744,5,2,0,0,0,0.714,1.000,0.714,1.000,0,FOXN4
chr12,-,109308235,109308324,4,1,0,0,0,0.800,1.000,0.800,1.000,0,FOXN4
chr12,-,109456117,109456313,44,1,0,0,0,0.978,1.000,0.978,1.000,1,KCTD10
chr12,-,109561779,109561852,86,1,0,0,0,0.989,1.000,0.989,1.000,6,MMAB
chr12,+,109744100,109744228,4,1,0,0,0,0.800,1.000,0.800,1.000,1,FAM222A
chr12,-,109814410,109814827,8,1,0,0,0,0.889,1.000,0.889,1.000,0,TRPV4
chr12,-,109939164,109939247,20,2,0,0,0,0.909,1.000,0.909,1.000,1,GIT2
chr12,+,110012004,110012137,56,1,0,0,0,0.982,1.000,0.982,1.000,1,ANKRD13A
chr12,+,110027704,110027766,16,6,0,0,0,0.727,1.000,0.727,1.000,0,ANKRD13A
chr12,+,110028511,110028642,15,2,0,0,0,0.882,1.000,0.882,1.000,0,ANKRD13A
chr12,-,110453742,110453871,29,1,0,0,0,0.967,1.000,0.967,1.000,0,GPN3
chr12,-,110457509,110457634,80,1,0,0,0,0.988,1.000,0.988,1.000,2,GPN3
chr12,-,110459694,110459862,87,1,0,0,0,0.989,1.000,0.989,1.000,5,GPN3
chr12,+,110473077,110473118,78,1,0,0,0,0.987,1.000,0.987,1.000,0,FAM216A
chr12,+,110505616,110505772,26,1,0,0,0,0.963,1.000,0.963,1.000,0,RAD9B
chr12,+,110628766,110628918,53,1,0,0,0,0.981,1.000,0.981,1.000,0,TCTN1
chr12,+,110647210,110647336,24,2,0,0,0,0.923,1.000,0.923,1.000,0,TCTN1
chr12,-,110724659,110724764,152,6,0,0,0,0.962,1.000,0.962,1.000,14,PPP1CC
chr12,-,110913245,110913324,310,2,0,0,0,0.994,1.000,0.994,1.000,5,MYL2
chr12,-,110956238,110956336,4,1,0,0,0,0.800,1.000,0.800,1.000,0,RP1-46F2.3
chr12,+,111447124,111447219,6,3,0,0,0,0.667,1.000,0.667,1.000,0,SH2B3
chr12,-,111456028,111456256,25,1,0,0,0,0.962,1.000,0.962,1.000,0,ATXN2
chr12,+,111792597,111792782,57,1,0,0,0,0.983,1.000,0.983,1.000,1,ALDH2
chr12,+,111798077,111798242,62,3,0,0,0,0.954,1.000,0.954,1.000,3,ALDH2
chr12,-,111932585,111932659,25,1,0,0,0,0.962,1.000,0.962,1.000,0,TMEM116
chr12,+,112130510,112130569,213,1,0,0,0,0.995,1.000,0.995,1.000,1,TRAFD1
chr12,+,112142088,112142295,60,1,0,0,0,0.984,1.000,0.984,1.000,2,TRAFD1
chr12,-,112176595,112176702,7,4,0,0,0,0.636,1.000,0.636,1.000,0,HECTD4
chr12,-,112254042,112254162,7,1,0,0,0,0.875,1.000,0.875,1.000,0,HECTD4
chr12,-,112408419,112408656,175,1,0,0,0,0.994,1.000,0.994,1.000,10,RPL6
chr12,+,112486474,112486629,13,1,0,0,0,0.929,1.000,0.929,1.000,0,PTPN11
chr12,+,112876641,112876866,13,1,0,0,0,0.929,1.000,0.929,1.000,0,RPH3A
chr12,+,112890848,112891003,16,1,0,0,0,0.941,1.000,0.941,1.000,1,RPH3A
chr12,+,112965743,112966029,7,2,0,0,0,0.778,1.000,0.778,1.000,0,OAS3
chr12,-,113105713,113105886,8,7,0,0,0,0.533,1.000,0.533,1.000,0,RASAL1
chr12,-,113107096,113107241,14,1,0,0,0,0.933,1.000,0.933,1.000,0,RASAL1
chr12,-,113108084,113108222,18,3,0,0,0,0.857,1.000,0.857,1.000,1,RASAL1
chr12,-,113178976,113179026,94,2,0,0,0,0.979,1.000,0.979,1.000,2,DDX54
chr12,-,113316525,113316656,34,2,0,0,0,0.944,1.000,0.944,1.000,0,SLC8B1
chr12,+,114408827,114409007,3,1,0,0,0,0.750,1.000,0.750,1.000,0,TBX5-AS1
chr12,-,115975170,115975313,17,1,0,0,0,0.944,1.000,0.944,1.000,0,MED13L
chr12,-,115983116,115983540,9,1,0,0,0,0.900,1.000,0.900,1.000,0,MED13L
chr12,-,116720295,116720447,28,1,0,0,0,0.966,1.000,0.966,1.000,1,C12orf49
chr12,-,117157872,117158063,21,2,0,0,0,0.913,1.000,0.913,1.000,0,FBXO21
chr12,-,117190217,117190277,7,1,0,0,0,0.875,1.000,0.875,1.000,3,FBXO21
chr12,+,118019631,118019768,196,1,0,0,0,0.995,1.000,0.995,1.000,0,RFC5
chr12,+,118027952,118028030,24,2,0,0,0,0.923,1.000,0.923,1.000,0,RFC5
chr12,+,118138038,118138148,940,3,0,0,0,0.997,1.000,0.997,1.000,17,PEBP1
chr12,-,119690150,119690454,8,2,0,0,0,0.800,1.000,0.800,1.000,1,CIT
chr12,-,119718698,119718816,5,5,0,0,0,0.500,1.000,0.500,1.000,0,CIT
chr12,+,120061709,120061826,11,1,0,0,0,0.917,1.000,0.917,1.000,0,CCDC64
chr12,-,120099029,120099154,212,1,0,0,0,0.995,1.000,0.995,1.000,0,RAB35
chr12,-,120103825,120103949,225,3,0,0,0,0.987,1.000,0.987,1.000,5,RAB35
chr12,-,120137544,120137814,24,1,0,0,0,0.960,1.000,0.960,1.000,3,GCN1
