chromo	strand	start	end	count	alt3	alt5	alt3+5	skip	constitLevel	inclLevel	3usageLevel	5usageLevel	OnlyESTexonCount	genename
chr11	+	722090	722165	38	0	0	0	1	0.974	0.974	1	1	0	EPS8L2
chr11	+	755878	756002	540	0	0	0	2	0.996	0.996	1	1	4	TALDO1
chr11	-	775065	775142	69	0	0	0	13	0.841	0.841	1	1	1	PDDC1
chr11	+	810233	810357	1148	0	0	0	14	0.988	0.988	1	1	57	RPLP2
chr11	+	822396	822606	46	0	0	0	1	0.979	0.979	1	1	1	PNPLA2
chr11	+	830865	831032	7	0	0	0	4	0.636	0.636	1	1	0	CRACR2B
chr11	+	833987	834067	4	0	0	0	281	0.014	0.014	1	1	0	CD151
chr11	+	836062	836153	345	0	0	0	1	0.997	0.997	1	1	3	CD151
chr11	+	847200	847300	179	0	0	0	19	0.904	0.904	1	1	4	TSPAN4
chr11	+	850287	850367	232	0	0	0	9	0.963	0.963	1	1	0	TSPAN4
chr11	+	862549	862741	216	0	0	0	5	0.977	0.977	1	1	5	TSPAN4
chr11	+	865512	865614	139	0	0	0	2	0.986	0.986	1	1	9	TSPAN4
chr11	-	884067	884169	57	0	0	0	1	0.983	0.983	1	1	1	CHID1
chr11	-	899339	899401	120	0	0	0	1	0.992	0.992	1	1	3	CHID1
chr11	-	900935	900980	235	0	0	0	1	0.996	0.996	1	1	6	CHID1
chr11	-	908541	908645	80	0	0	0	176	0.312	0.312	1	1	1	CHID1
chr11	+	970168	970311	240	0	0	0	7	0.972	0.972	1	1	2	AP2A2
chr11	+	977094	977224	57	0	0	0	1	0.983	0.983	1	1	1	AP2A2
chr11	+	981197	981299	40	0	0	0	2	0.952	0.952	1	1	4	AP2A2
chr11	+	984644	984753	31	0	0	0	1	0.969	0.969	1	1	9	AP2A2
chr11	+	986784	986953	36	0	0	0	1	0.973	0.973	1	1	0	AP2A2
chr11	+	992502	992685	42	0	0	0	1	0.977	0.977	1	1	0	AP2A2
chr11	+	993283	993381	59	0	0	0	1	0.983	0.983	1	1	0	AP2A2
chr11	+	1000431	1000598	24	0	0	0	1	0.96	0.96	1	1	1	AP2A2
chr11	-	1290226	1290409	349	0	0	0	3	0.991	0.991	1	1	3	TOLLIP
chr11	+	1444970	1445002	31	0	0	0	4	0.886	0.886	1	1	0	BRSK2
chr11	+	1456954	1457049	16	0	0	0	13	0.552	0.552	1	1	0	BRSK2
chr11	+	1836424	1836592	7	0	0	0	1	0.875	0.875	1	1	0	SYT8
chr11	+	1880086	1880224	217	0	0	0	1	0.995	0.995	1	1	0	LSP1
chr11	+	1881431	1881596	203	0	0	0	2	0.99	0.99	1	1	1	LSP1
chr11	+	1923047	1923061	124	0	0	0	1	0.992	0.992	1	1	0	TNNT3
chr11	+	1923554	1923572	120	0	0	0	4	0.968	0.968	1	1	1	TNNT3
chr11	+	1925098	1925116	118	0	0	0	5	0.959	0.959	1	1	0	TNNT3
chr11	+	1925255	1925276	68	0	0	0	56	0.548	0.548	1	1	0	TNNT3
chr11	+	1926469	1926481	65	0	0	0	56	0.537	0.537	1	1	0	TNNT3
chr11	+	1926694	1926709	81	0	0	0	40	0.669	0.669	1	1	2	TNNT3
chr11	+	1936213	1936254	19	0	0	0	64	0.229	0.229	1	1	0	TNNT3
chr11	+	1936962	1937003	64	0	0	0	28	0.696	0.696	1	1	0	TNNT3
chr11	-	2140134	2140299	5	0	0	0	8	0.385	0.385	1	1	0	IGF2
chr11	-	2166632	2166768	22	0	0	0	3	0.88	0.88	1	1	0	TH
chr11	-	2166886	2167032	23	0	0	0	4	0.852	0.852	1	1	0	TH
chr11	-	2170689	2170770	4	0	0	0	18	0.182	0.182	1	1	0	TH
chr11	-	2300519	2300613	7	0	0	0	2	0.778	0.778	1	1	1	C11orf21
chr11	+	2303409	2303481	4	0	0	0	29	0.121	0.121	1	1	0	TSPAN32
chr11	+	2308735	2308810	26	0	0	0	4	0.867	0.867	1	1	0	TSPAN32
chr11	+	2570627	2570754	22	0	0	0	1	0.957	0.957	1	1	1	KCNQ1
chr11	+	2571324	2571403	21	0	0	0	1	0.955	0.955	1	1	0	KCNQ1
chr11	+	2909195	2909356	28	0	0	0	2	0.933	0.933	1	1	2	SLC22A18
chr11	+	2909577	2909710	28	0	0	0	5	0.848	0.848	1	1	1	SLC22A18
chr11	-	2949226	2949264	31	0	0	0	69	0.31	0.31	1	1	0	NAP1L4
chr11	-	2964679	2964751	78	0	0	0	2	0.975	0.975	1	1	4	NAP1L4
chr11	-	2979206	2979237	403	0	0	0	3	0.993	0.993	1	1	2	NAP1L4
chr11	-	3002540	3002600	29	0	0	0	1	0.967	0.967	1	1	2	CARS
chr11	-	3047752	3048001	54	0	0	0	331	0.14	0.14	1	1	1	CARS
chr11	-	3129012	3129169	174	0	0	0	1	0.994	0.994	1	1	2	OSBPL5
chr11	-	3360719	3360788	7	0	0	0	42	0.143	0.143	1	1	0	ZNF195
chr11	-	3369356	3369502	5	0	0	0	48	0.094	0.094	1	1	0	ZNF195
chr11	+	3384898	3384968	7	0	0	0	17	0.292	0.292	1	1	0	onlyEST
chr11	+	3397116	3397406	5	0	0	0	2	0.714	0.714	1	1	1	onlyEST
chr11	+	3403592	3403652	6	0	0	0	1	0.857	0.857	1	1	0	onlyEST
chr11	+	3404853	3404963	6	0	0	0	1	0.857	0.857	1	1	0	onlyEST
chr11	-	3679553	3679708	23	0	0	0	2	0.92	0.92	1	1	0	NUP98
chr11	-	3700609	3700839	11	0	0	0	2	0.846	0.846	1	1	0	NUP98
chr11	-	3735190	3735324	24	0	0	0	1	0.96	0.96	1	1	0	NUP98
chr11	-	3744508	3744649	19	0	0	0	2	0.905	0.905	1	1	0	NUP98
chr11	+	3811249	3811424	98	0	0	0	28	0.778	0.778	1	1	1	PGAP2
chr11	+	3822908	3822993	35	0	0	0	104	0.252	0.252	1	1	0	PGAP2
chr11	+	3823882	3824135	80	0	0	0	6	0.93	0.93	1	1	3	PGAP2
chr11	+	4074501	4074679	18	0	0	0	1	0.947	0.947	1	1	0	STIM1
chr11	+	4101992	4102081	806	0	0	0	1	0.999	0.999	1	1	5	RRM1
chr11	-	4603244	4603340	22	0	0	0	2	0.917	0.917	1	1	0	TRIM68
chr11	-	5233990	5234213	33	0	0	0	4	0.892	0.892	1	1	1	HBD
chr11	-	5269453	5269676	16	0	0	0	1	0.941	0.941	1	1	1	HBE1
chr11	-	5345772	5345899	12	0	0	0	2	0.857	0.857	1	1	0	"HBG2,AC104389.28"
chr11	-	5346261	5346353	14	0	0	0	2	0.875	0.875	1	1	0	AC104389.28
chr11	-	5346875	5346910	14	0	0	0	2	0.875	0.875	1	1	0	AC104389.28
chr11	+	5603245	5603735	15	0	0	0	2	0.882	0.882	1	1	2	"TRIM6-TRIM34,TRIM6"
chr11	+	5641166	5641189	10	0	0	0	1	0.909	0.909	1	1	0	"TRIM34,TRIM6-TRIM34"
chr11	-	5665980	5666081	20	0	0	0	2	0.909	0.909	1	1	0	TRIM5
chr11	-	5667688	5667711	21	0	0	0	2	0.913	0.913	1	1	0	TRIM5
chr11	+	6269668	6269920	40	0	0	0	1	0.976	0.976	1	1	1	CCKBR
chr11	+	6393215	6393387	22	0	0	0	2	0.917	0.917	1	1	2	SMPD1
chr11	-	6478578	6478652	7	0	0	0	157	0.043	0.043	1	1	0	ARFIP2
chr11	+	6481756	6481852	252	0	0	0	4	0.984	0.984	1	1	2	TIMM10B
chr11	+	6497584	6497667	7	0	0	0	1	0.875	0.875	1	1	0	"TIMM10B,DNHD1"
chr11	+	6544120	6544246	4	0	0	0	1	0.8	0.8	1	1	0	DNHD1
chr11	+	6558901	6559106	8	0	0	0	2	0.8	0.8	1	1	1	DNHD1
chr11	+	6563381	6563564	5	0	0	0	1	0.833	0.833	1	1	0	DNHD1
chr11	+	6565694	6565991	6	0	0	0	1	0.857	0.857	1	1	0	DNHD1
chr11	+	6566586	6566765	12	0	0	0	1	0.923	0.923	1	1	0	DNHD1
chr11	+	6568055	6568242	12	0	0	0	1	0.923	0.923	1	1	0	DNHD1
chr11	+	6568453	6568576	14	0	0	0	1	0.933	0.933	1	1	0	DNHD1
chr11	+	6568664	6568866	14	0	0	0	1	0.933	0.933	1	1	0	DNHD1
chr11	+	6570008	6570100	11	0	0	0	1	0.917	0.917	1	1	0	DNHD1
chr11	+	6570246	6570396	11	0	0	0	2	0.846	0.846	1	1	0	DNHD1
chr11	-	6600485	6600582	21	0	0	0	3	0.875	0.875	1	1	1	RRP8
chr11	-	6600668	6600775	23	0	0	0	3	0.885	0.885	1	1	1	RRP8
chr11	-	6600925	6601055	22	0	0	0	4	0.846	0.846	1	1	0	RRP8
chr11	-	6601148	6601602	10	0	0	0	4	0.714	0.714	1	1	0	RRP8
chr11	+	6608693	6608790	212	0	0	0	3	0.986	0.986	1	1	2	ILK
chr11	+	6608883	6608967	180	0	0	0	1	0.994	0.994	1	1	3	ILK
chr11	+	6609070	6609156	146	0	0	0	3	0.98	0.98	1	1	5	ILK
chr11	-	6616660	6616859	44	0	0	0	1	0.978	0.978	1	1	4	TPP1
chr11	-	6682746	6682815	112	0	0	0	1	0.991	0.991	1	1	0	MRPL17
chr11	+	6943545	6943641	4	0	0	0	2	0.667	0.667	1	1	0	ZNF215
chr11	+	7313394	7313941	6	0	0	0	2	0.75	0.75	1	1	0	SYT9
chr11	-	7450372	7450442	7	0	0	0	1	0.875	0.875	1	1	0	CTD-2516F10.2
chr11	+	7548343	7548499	12	0	0	0	75	0.138	0.138	1	1	0	PPFIBP2
chr11	+	7597559	7597673	46	0	0	0	1	0.979	0.979	1	1	1	PPFIBP2
chr11	+	7620934	7621027	44	0	0	0	1	0.978	0.978	1	1	1	PPFIBP2
chr11	+	7625776	7625891	26	0	0	0	1	0.963	0.963	1	1	0	PPFIBP2
chr11	+	7628284	7628346	21	0	0	0	1	0.955	0.955	1	1	0	PPFIBP2
chr11	+	7629458	7629534	17	0	0	0	1	0.944	0.944	1	1	0	PPFIBP2
chr11	+	7630924	7631028	18	0	0	0	1	0.947	0.947	1	1	0	PPFIBP2
chr11	+	7632866	7632934	20	0	0	0	1	0.952	0.952	1	1	0	PPFIBP2
chr11	+	7634494	7634552	37	0	0	0	1	0.974	0.974	1	1	1	PPFIBP2
chr11	+	7635551	7635593	38	0	0	0	1	0.974	0.974	1	1	1	PPFIBP2
chr11	+	7639731	7639870	38	0	0	0	1	0.974	0.974	1	1	1	PPFIBP2
chr11	+	7641478	7641620	35	0	0	0	1	0.972	0.972	1	1	0	PPFIBP2
chr11	+	7642297	7642426	20	0	0	0	1	0.952	0.952	1	1	1	PPFIBP2
chr11	+	7648386	7648537	18	0	0	0	1	0.947	0.947	1	1	3	PPFIBP2
chr11	+	7648799	7648911	36	0	0	0	1	0.973	0.973	1	1	0	PPFIBP2
chr11	+	7649146	7649235	34	0	0	0	1	0.971	0.971	1	1	1	PPFIBP2
chr11	+	7649531	7649654	35	0	0	0	1	0.972	0.972	1	1	0	PPFIBP2
chr11	+	7650839	7650965	33	0	0	0	1	0.971	0.971	1	1	0	PPFIBP2
chr11	+	7651655	7651844	22	0	0	0	1	0.957	0.957	1	1	1	PPFIBP2
chr11	+	8039644	8039692	4	0	0	0	5	0.444	0.444	1	1	0	TUB
chr11	+	8089609	8089661	10	0	0	0	1	0.909	0.909	1	1	0	TUB
chr11	+	8090068	8090231	11	0	0	0	1	0.917	0.917	1	1	0	TUB
chr11	-	8138271	8138347	57	0	0	0	6	0.905	0.905	1	1	0	RIC3
chr11	-	8153374	8153423	11	0	0	0	66	0.143	0.143	1	1	0	RIC3
chr11	-	8413494	8413692	15	0	0	0	2	0.882	0.882	1	1	0	STK33
chr11	-	8454743	8454832	13	0	0	0	2	0.867	0.867	1	1	0	STK33
chr11	-	8457340	8457479	16	0	0	0	2	0.889	0.889	1	1	0	STK33
chr11	-	8461804	8461909	21	0	0	0	2	0.913	0.913	1	1	0	STK33
chr11	-	8464708	8464822	21	0	0	0	2	0.913	0.913	1	1	1	STK33
chr11	-	8473162	8473276	19	0	0	0	5	0.792	0.792	1	1	0	STK33
chr11	-	8707776	8707854	37	0	0	0	2	0.949	0.949	1	1	0	ST5
chr11	-	8712550	8712735	30	0	0	0	1	0.968	0.968	1	1	0	ST5
chr11	-	8713997	8714042	51	0	0	0	1	0.981	0.981	1	1	1	ST5
chr11	-	8750620	8750725	209	0	0	0	11	0.95	0.95	1	1	1	ST5
chr11	-	8811246	8811335	32	0	0	0	3	0.914	0.914	1	1	1	ST5
chr11	-	8831555	8831688	13	0	0	0	24	0.351	0.351	1	1	1	ST5
chr11	-	8839309	8839350	26	0	0	0	7	0.788	0.788	1	1	0	ST5
chr11	-	8870953	8871088	10	0	0	0	7	0.588	0.588	1	1	0	ST5
chr11	-	8881009	8881109	5	0	0	0	1	0.833	0.833	1	1	0	ST5
chr11	+	8912452	8912533	37	0	0	0	37	0.5	0.5	1	1	0	AKIP1
chr11	+	8917286	8917367	44	0	0	0	3	0.936	0.936	1	1	0	AKIP1
chr11	-	8962091	8962183	136	0	0	0	13	0.913	0.913	1	1	3	TMEM9B
chr11	-	8985710	8985850	28	0	0	0	7	0.8	0.8	1	1	2	NRIP3
chr11	-	9027363	9027561	6	0	0	0	2	0.75	0.75	1	1	0	SCUBE2
chr11	-	9033625	9033796	11	0	0	0	1	0.917	0.917	1	1	0	SCUBE2
chr11	-	9047942	9048098	6	0	0	0	7	0.462	0.462	1	1	0	SCUBE2
chr11	-	9050605	9050710	4	0	0	0	7	0.364	0.364	1	1	0	SCUBE2
chr11	-	9052745	9052832	4	0	0	0	8	0.333	0.333	1	1	0	SCUBE2
chr11	-	9053098	9053215	5	0	0	0	7	0.417	0.417	1	1	0	SCUBE2
chr11	-	9142721	9142845	41	0	0	0	2	0.953	0.953	1	1	0	DENND5A
chr11	-	9147029	9147151	46	0	0	0	1	0.979	0.979	1	1	2	DENND5A
chr11	-	9152357	9152442	36	0	0	0	1	0.973	0.973	1	1	0	DENND5A
chr11	-	9170626	9170777	30	0	0	0	1	0.968	0.968	1	1	0	DENND5A
chr11	-	9207560	9207632	23	0	0	0	4	0.852	0.852	1	1	0	DENND5A
chr11	+	9403289	9403371	81	0	0	0	4	0.953	0.953	1	1	2	IPO7
chr11	+	9408485	9408639	79	0	0	0	1	0.988	0.988	1	1	1	IPO7
chr11	+	9409927	9410086	10	0	0	0	1	0.909	0.909	1	1	1	IPO7
chr11	+	9414254	9414411	9	0	0	0	1	0.9	0.9	1	1	0	IPO7
chr11	+	9417058	9417148	9	0	0	0	1	0.9	0.9	1	1	0	IPO7
chr11	+	9420410	9420505	11	0	0	0	1	0.917	0.917	1	1	0	IPO7
chr11	+	9420613	9420698	12	0	0	0	1	0.923	0.923	1	1	0	IPO7
chr11	+	9423005	9423140	12	0	0	0	1	0.923	0.923	1	1	0	IPO7
chr11	+	9423776	9423876	14	0	0	0	1	0.933	0.933	1	1	2	IPO7
chr11	+	9424913	9424990	22	0	0	0	1	0.957	0.957	1	1	5	IPO7
chr11	+	9425145	9425262	21	0	0	0	1	0.955	0.955	1	1	4	IPO7
chr11	+	9428539	9428629	22	0	0	0	1	0.957	0.957	1	1	0	IPO7
chr11	+	9429030	9429196	17	0	0	0	1	0.944	0.944	1	1	1	IPO7
chr11	+	9429673	9429834	10	0	0	0	1	0.909	0.909	1	1	0	IPO7
chr11	+	9430874	9431003	17	0	0	0	1	0.944	0.944	1	1	0	IPO7
chr11	+	9433569	9433636	19	0	0	0	1	0.95	0.95	1	1	0	IPO7
chr11	+	9433720	9433846	16	0	0	0	1	0.941	0.941	1	1	0	IPO7
chr11	+	9434933	9435031	19	0	0	0	1	0.95	0.95	1	1	1	IPO7
chr11	+	9436270	9436366	24	0	0	0	1	0.96	0.96	1	1	1	IPO7
chr11	+	9437753	9437974	25	0	0	0	1	0.962	0.962	1	1	0	IPO7
chr11	+	9438079	9438285	24	0	0	0	1	0.96	0.96	1	1	0	IPO7
chr11	+	9440454	9440661	28	0	0	0	1	0.966	0.966	1	1	0	IPO7
chr11	+	9442080	9442197	32	0	0	0	1	0.97	0.97	1	1	0	IPO7
chr11	+	9472676	9472769	102	0	0	0	6	0.944	0.944	1	1	0	ZNF143
chr11	+	9473940	9474024	105	0	0	0	1	0.991	0.991	1	1	0	ZNF143
chr11	+	9478389	9478586	23	0	0	0	1	0.958	0.958	1	1	0	ZNF143
chr11	+	9479471	9479546	19	0	0	0	1	0.95	0.95	1	1	1	ZNF143
chr11	+	9494645	9494765	18	0	0	0	1	0.947	0.947	1	1	0	ZNF143
chr11	+	9496302	9496378	22	0	0	0	1	0.957	0.957	1	1	0	ZNF143
chr11	+	9497674	9497800	17	0	0	0	1	0.944	0.944	1	1	0	ZNF143
chr11	+	9501090	9501270	18	0	0	0	1	0.947	0.947	1	1	0	ZNF143
chr11	+	9508618	9508846	17	0	0	0	1	0.944	0.944	1	1	2	ZNF143
chr11	+	9512447	9512596	15	0	0	0	1	0.938	0.938	1	1	0	ZNF143
chr11	+	9516200	9516362	16	0	0	0	1	0.941	0.941	1	1	0	ZNF143
chr11	+	9525239	9525386	16	0	0	0	1	0.941	0.941	1	1	0	ZNF143
chr11	+	9713465	9713639	71	0	0	0	9	0.887	0.887	1	1	0	SWAP70
chr11	+	9780375	9780575	4	0	0	0	6	0.4	0.4	1	1	2	SBF2-AS1
chr11	-	9998265	9998379	5	0	0	0	1	0.833	0.833	1	1	0	SBF2
chr11	+	10478525	10478730	47	0	0	0	2	0.959	0.959	1	1	1	AMPD3
chr11	+	10487234	10487364	18	0	0	0	1	0.947	0.947	1	1	0	AMPD3
chr11	-	10531826	10532015	5	0	0	0	228	0.021	0.021	1	1	0	RNF141
chr11	-	10563939	10564079	133	0	0	0	2	0.985	0.985	1	1	1	LYVE1
chr11	-	10625965	10626583	6	0	0	0	3	0.667	0.667	1	1	0	MRVI1
chr11	-	10627972	10628025	11	0	0	0	3	0.786	0.786	1	1	0	MRVI1
chr11	-	10652024	10652182	38	0	0	0	21	0.644	0.644	1	1	0	MRVI1
chr11	+	10761946	10762054	27	0	0	0	1	0.964	0.964	1	1	0	CTR9
chr11	-	10798991	10799113	250	0	0	0	1	0.996	0.996	1	1	3	EIF4G2
chr11	-	10799212	10799424	201	0	0	0	1	0.995	0.995	1	1	6	EIF4G2
chr11	-	10800431	10800647	252	0	0	0	2	0.992	0.992	1	1	1	EIF4G2
chr11	-	10803029	10803128	276	0	0	0	1	0.996	0.996	1	1	0	EIF4G2
chr11	-	10803210	10803294	271	0	0	0	1	0.996	0.996	1	1	11	EIF4G2
chr11	-	10803479	10803590	270	0	0	0	1	0.996	0.996	1	1	9	EIF4G2
chr11	-	10803898	10804050	291	0	0	0	1	0.997	0.997	1	1	7	EIF4G2
chr11	-	10823103	10823267	7	0	0	0	7	0.5	0.5	1	1	0	ZBED5
chr11	-	10825649	10825744	4	0	0	0	12	0.25	0.25	1	1	0	ZBED5
chr11	-	10834929	10834988	5	0	0	0	11	0.312	0.312	1	1	0	ZBED5
chr11	+	10865260	10865327	48	0	0	0	2	0.96	0.96	1	1	5	ZBED5-AS1
chr11	+	11873799	11873859	7	0	0	0	37	0.159	0.159	1	1	0	USP47
chr11	+	11880176	11880380	31	0	0	0	6	0.838	0.838	1	1	1	USP47
chr11	-	11965808	11965965	61	0	0	0	1	0.984	0.984	1	1	2	DKK3
chr11	-	11968394	11968487	143	0	0	0	1	0.993	0.993	1	1	6	DKK3
chr11	-	11998695	11998779	711	0	0	0	10	0.986	0.986	1	1	4	DKK3
chr11	+	12241039	12241162	11	0	0	0	11	0.5	0.5	1	1	0	MICAL2
chr11	+	12242213	12242432	9	0	0	0	11	0.45	0.45	1	1	0	MICAL2
chr11	+	12242670	12242772	8	0	0	0	12	0.4	0.4	1	1	0	MICAL2
chr11	+	12243986	12244112	7	0	0	0	12	0.368	0.368	1	1	0	MICAL2
chr11	+	12249183	12249246	8	0	0	0	12	0.4	0.4	1	1	0	MICAL2
chr11	+	12255642	12255750	10	0	0	0	9	0.526	0.526	1	1	0	MICAL2
chr11	+	12477846	12477949	189	0	0	0	1	0.995	0.995	1	1	5	PARVA
chr11	+	12675408	12675561	7	0	0	0	2	0.778	0.778	1	1	0	TEAD1
chr11	+	12901939	12902113	7	0	0	0	3	0.7	0.7	1	1	0	TEAD1
chr11	-	12984225	12984338	4	0	0	0	16	0.2	0.2	1	1	0	LINC00958
chr11	-	12986039	12986144	9	0	0	0	12	0.429	0.429	1	1	0	LINC00958
chr11	-	12988401	12988466	8	0	0	0	13	0.381	0.381	1	1	0	LINC00958
chr11	+	13309986	13310059	92	0	0	0	1	0.989	0.989	1	1	1	ARNTL
chr11	+	13326412	13326467	38	0	0	0	57	0.4	0.4	1	1	0	ARNTL
chr11	+	13349944	13350070	83	0	0	0	13	0.865	0.865	1	1	0	ARNTL
chr11	+	13356738	13356777	73	0	0	0	1	0.986	0.986	1	1	0	ARNTL
chr11	-	14499706	14499807	6	0	0	0	2	0.75	0.75	1	1	5	"RP11-140L24.4,COPB1"
chr11	-	14507655	14507766	81	0	0	0	1	0.988	0.988	1	1	0	"PSMA1,RP11-140L24.4"
chr11	-	14517641	14517745	490	0	0	0	1	0.998	0.998	1	1	7	"PSMA1,RP11-140L24.4"
chr11	-	14518996	14519041	459	0	0	0	1	0.998	0.998	1	1	5	"PSMA1,RP11-140L24.4"
chr11	-	14890431	14890469	5	0	0	0	21	0.192	0.192	1	1	0	CYP2R1
chr11	+	15200823	15200949	13	0	0	0	2	0.867	0.867	1	1	0	INSC
chr11	-	16095995	16096118	6	0	0	0	6	0.5	0.5	1	1	0	SOX6
chr11	-	16476314	16476388	12	0	0	0	1	0.923	0.923	1	1	0	SOX6
chr11	-	17075453	17075623	1197	0	0	0	4	0.997	0.997	1	1	32	RPS13
chr11	-	17091333	17091459	26	0	0	0	1	0.963	0.963	1	1	1	PIK3C2A
chr11	-	17091546	17091656	19	0	0	0	1	0.95	0.95	1	1	0	PIK3C2A
chr11	-	17091995	17092068	21	0	0	0	1	0.955	0.955	1	1	0	PIK3C2A
chr11	-	17092158	17092276	19	0	0	0	1	0.95	0.95	1	1	1	PIK3C2A
chr11	-	17094260	17094385	17	0	0	0	2	0.895	0.895	1	1	0	PIK3C2A
chr11	-	17097056	17097264	12	0	0	0	1	0.923	0.923	1	1	0	PIK3C2A
chr11	-	17099859	17099969	13	0	0	0	1	0.929	0.929	1	1	0	PIK3C2A
chr11	-	17101277	17101434	12	0	0	0	2	0.857	0.857	1	1	0	PIK3C2A
chr11	-	17102661	17102831	15	0	0	0	2	0.882	0.882	1	1	2	PIK3C2A
chr11	-	17105168	17105305	18	0	0	0	1	0.947	0.947	1	1	0	PIK3C2A
chr11	-	17110431	17110561	16	0	0	0	1	0.941	0.941	1	1	0	PIK3C2A
chr11	-	17112573	17112666	12	0	0	0	1	0.923	0.923	1	1	0	PIK3C2A
chr11	-	17114360	17114465	10	0	0	0	3	0.769	0.769	1	1	0	PIK3C2A
chr11	-	17117490	17117671	8	0	0	0	3	0.727	0.727	1	1	0	PIK3C2A
chr11	-	17118644	17118739	11	0	0	0	3	0.786	0.786	1	1	0	PIK3C2A
chr11	-	17119219	17119313	11	0	0	0	3	0.786	0.786	1	1	0	PIK3C2A
chr11	-	17119785	17119974	9	0	0	0	3	0.75	0.75	1	1	0	PIK3C2A
chr11	-	17122187	17122333	9	0	0	0	3	0.75	0.75	1	1	1	PIK3C2A
chr11	-	17122701	17122813	12	0	0	0	3	0.8	0.8	1	1	0	PIK3C2A
chr11	-	17129299	17129467	11	0	0	0	3	0.786	0.786	1	1	0	PIK3C2A
chr11	-	17131915	17132038	12	0	0	0	3	0.8	0.8	1	1	0	PIK3C2A
chr11	-	17134818	17135029	6	0	0	0	3	0.667	0.667	1	1	0	PIK3C2A
chr11	-	17135110	17135159	9	0	0	0	3	0.75	0.75	1	1	0	PIK3C2A
chr11	-	17136481	17136625	10	0	0	0	3	0.769	0.769	1	1	0	PIK3C2A
chr11	-	17145667	17145731	14	0	0	0	1	0.933	0.933	1	1	0	PIK3C2A
chr11	-	17145862	17145942	14	0	0	0	3	0.824	0.824	1	1	0	PIK3C2A
chr11	-	17147516	17147628	16	0	0	0	3	0.842	0.842	1	1	0	PIK3C2A
chr11	-	17155525	17155629	17	0	0	0	2	0.895	0.895	1	1	0	PIK3C2A
chr11	-	17168676	17169806	5	0	0	0	5	0.5	0.5	1	1	0	PIK3C2A
chr11	+	17282788	17282943	32	0	0	0	1	0.97	0.97	1	1	0	NUCB2
chr11	+	17330126	17330297	31	0	0	0	2	0.939	0.939	1	1	0	NUCB2
chr11	-	17407353	17407453	15	0	0	0	1	0.938	0.938	1	1	2	ABCC8
chr11	-	17474885	17475027	11	0	0	0	1	0.917	0.917	1	1	0	ABCC8
chr11	-	17517400	17517474	18	0	0	0	1	0.947	0.947	1	1	0	USH1C
chr11	-	17523210	17523267	13	0	0	0	4	0.765	0.765	1	1	2	USH1C
chr11	-	17531153	17531292	55	0	0	0	1	0.982	0.982	1	1	2	USH1C
chr11	-	17531398	17531542	58	0	0	0	1	0.983	0.983	1	1	2	USH1C
chr11	-	17533254	17533322	60	0	0	0	1	0.984	0.984	1	1	0	USH1C
chr11	-	17959469	17959636	13	0	0	0	8	0.619	0.619	1	1	0	SERGEF
chr11	-	17988596	17988755	21	0	0	0	2	0.913	0.913	1	1	0	SERGEF
chr11	-	17992930	17992993	32	0	0	0	4	0.889	0.889	1	1	1	SERGEF
chr11	-	18029164	18029361	4	0	0	0	1	0.8	0.8	1	1	1	TPH1
chr11	-	18103232	18103346	96	0	0	0	1	0.99	0.99	1	1	0	SAAL1
chr11	+	18266382	18266443	8	0	0	0	227	0.034	0.034	1	1	0	SAA1
chr11	-	18291441	18292019	12	0	0	0	1	0.923	0.923	1	1	0	HPS5
chr11	-	18296797	18296984	15	0	0	0	1	0.938	0.938	1	1	0	HPS5
chr11	-	18297558	18297717	14	0	0	0	1	0.933	0.933	1	1	0	HPS5
chr11	-	18298791	18298970	16	0	0	0	1	0.941	0.941	1	1	0	HPS5
chr11	-	18300827	18300916	18	0	0	0	1	0.947	0.947	1	1	0	HPS5
chr11	-	18305421	18305493	19	0	0	0	1	0.95	0.95	1	1	1	HPS5
chr11	-	18306134	18306347	11	0	0	0	1	0.917	0.917	1	1	5	HPS5
chr11	-	18308945	18309079	25	0	0	0	1	0.962	0.962	1	1	1	HPS5
chr11	-	18311386	18311451	71	0	0	0	1	0.986	0.986	1	1	1	HPS5
chr11	-	18311913	18312024	75	0	0	0	4	0.949	0.949	1	1	0	HPS5
chr11	-	18317750	18317907	44	0	0	0	40	0.524	0.524	1	1	0	HPS5
chr11	+	18324235	18324296	9	0	0	0	9	0.5	0.5	1	1	0	GTF2H1
chr11	+	18335753	18335946	148	0	0	0	2	0.987	0.987	1	1	4	GTF2H1
chr11	+	18338108	18338274	47	0	0	0	3	0.94	0.94	1	1	2	GTF2H1
chr11	+	18396479	18396610	4	0	0	0	20	0.167	0.167	1	1	0	LDHA
chr11	+	18405448	18405572	403	0	0	0	5	0.988	0.988	1	1	8	LDHA
chr11	+	18412708	18412843	98	0	0	0	2	0.98	0.98	1	1	0	LDHC
chr11	+	18415183	18415301	91	0	0	0	10	0.901	0.901	1	1	0	LDHC
chr11	+	18429736	18429910	55	0	0	0	4	0.932	0.932	1	1	0	LDHC
chr11	+	18438527	18438645	25	0	0	0	4	0.862	0.862	1	1	1	LDHC
chr11	+	18446209	18446333	26	0	0	0	5	0.839	0.839	1	1	2	LDHC
chr11	+	18456671	18456806	5	0	0	0	2	0.714	0.714	1	1	0	LDHAL6A
chr11	+	18463960	18464078	8	0	0	0	2	0.8	0.8	1	1	0	LDHAL6A
